"product_uuid"	"product_name"	"product_fare"	"online_time"	"product_stock"	"product_delivery"	"unit_price"	"product_norm"	"shop_uuid"	"product_description"	"picture_uuid"	"PRODUCT_DETIAL"	"product_selled"	"product_modify"	"product_discount"	"product_priority"	"class_uuid"
"7c40e9ed17214accb954bf21456a7262"	"蔬菜什锦礼盒"	"12.00"	"2013/10/15"	"1234"	"1"	"108.00"	"5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"00f82c7d029047cd9b17acc69f89a451"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000030/xq/1.jpg"" />"	"123"	"2013/10/15"	"7.00"	"1"	"415e960958374d29ae8a50aa127da557"
"850dc85f2b994c07a939a6bb662cecab"	"粤宝金投资金条100克"	"45.00"	"2009/9/6"	"5667"	"4"	"27300.00"	"100克"	"广东粤宝黄金投资有限公司"	"信誉高：“粤宝金条”由上海黄金交易所综合类会员广东粤宝黄金投资有限公司铸造，全国首推的投资性金条。"	""	"1、信誉高：“粤宝金条”由上海黄金交易所综合类会员广东粤宝黄金投资有限公司铸造，全国首推的投资性金条。. 2、品质好：采用国际上通用的梯形设计，外观简约，工艺精美。该金条正面为粤宝黄金标志及字样，背面标有金条成色999.9，成色标准，重量合格。. 3、强保值：拥有黄金的天然货币属性，是最具稳定性的投资、避险工具，抵御通货膨胀。. ."	"2345"	"2009/12/12"	"4.00"	"3"	""
"8673e4a2959f4fafa002db85b9a6eb22"	"黄秋葵"	"12.00"	"2013/10/1"	"1345"	"1"	"123.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"b5f5139ee7ff448a86b528ee9555d42f"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000033/xq/1.jpg"" />"	"12"	"2013/10/1"	"8.00"	"1"	"577b7763af9843e8acf8bad49f013c05"
"87dd30003bac4315bda73475f8ebb1c8"	"青海黑金刚紫土豆"	"12.00"	"2013/10/15"	"1234"	"1"	"78.00"	"3.0kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"fed8027f30dd4cb3a89d1f5cb6469f19"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/9.jpg"" />"	"124"	"2013/10/15"	"5.00"	"1"	"88a74778c35f4068b37bf037d11dc70e"
"8a48a0a927f648ea8dc957f0d95fa883"	"泰国进口龙眼桂圆4斤"	"12.00"	"2013/10/16"	"1234"	"1"	"76.00"	"2kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	""	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/5.jpg"" />"	"234"	"2013/10/16"	"7.00"	"1"	"b0a185fa2f15475c8d04c3c7612810bc"
"8e07cd6b6a034ec6a630b921fab004d0"	"黄秋葵"	"12.00"	"2013/10/1"	"1345"	"1"	"123.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"b5f5139ee7ff448a86b528ee9555d42f"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000033/xq/1.jpg"" />"	"12"	"2013/10/1"	"8.00"	"1"	"415e960958374d29ae8a50aa127da557"
"8e91e276cc704a2bba12ec5b826fa694"	"十二生肖卡通金章"	"16.00"	"2013/9/23"	"100"	"3"	"17040.00"	"5克*12个"	"广东粤宝黄金投资有限公司"	"纯金打造十二生肖套装，卡通造型，极具观赏性，实属送礼和收藏佳品。. ."	""	"纯金打造十二生肖套装，卡通造型，极具观赏性，实属送礼和收藏佳品。. ."	"40"	"2013/1/3"	"8.00"	"2"	""
"91289eef41394015b2b0b90f1ec9ee5b"	"蔬菜经典套餐A"	"12.00"	"2013/10/12"	"1234"	"1"	"68.00"	"3.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"3d4d788e63f94acbbddd92232cdbf03d"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000026/xq/1.jpg"" />"	"123"	"2013/10/12"	"6.00"	"1"	"705730bb72f44bc0bd9ccd9edb66bdac"
"9223c001a7cf4a5397a4c7fab3455c93"	"泰国进口龙眼桂圆4斤"	"12.00"	"2013/10/16"	"1234"	"1"	"76.00"	"2kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	""	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/5.jpg"" />"	"234"	"2013/10/16"	"7.00"	"1"	"577b7763af9843e8acf8bad49f013c05"
"9f72be72dbd5437c9b92c1d9248e8228"	"新鲜红肉蜜柚2个装约6斤"	"12.00"	"2013/10/10"	"1234"	"1"	"36.00"	"约3kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"cb514ec1073540f5856243fa61e59fee"	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/5.jpg"" />"	"12"	"2013/10/10"	"7.00"	"1"	"415e960958374d29ae8a50aa127da557"
"a5e52b6978dc4d779b30241887585239"	"青海黑金刚紫土豆"	"12.00"	"2013/10/15"	"1234"	"1"	"78.00"	"3.0kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"fed8027f30dd4cb3a89d1f5cb6469f19"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/9.jpg"" />"	"124"	"2013/10/15"	"5.00"	"1"	"f8dc18f28a024b5386803a9a3b2318c3"
"aa357f968c2a4881bc1205564422a837"	"迷你南瓜（4个装）"	"10.00"	"2013/10/1"	"1000"	"1"	"15.00"	"1"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f5c0c5620ab947e0a943c0a846d8ae8c"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/9.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/10.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/11.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/12.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/13.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/14.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000032/xq/15.jpg"" />"	"23"	"2013/10/1"	"7.00"	"2"	"88a74778c35f4068b37bf037d11dc70e"
"abd2f67594174c77a0fb96e063b6ddf0"	"新鲜红肉蜜柚2个装约6斤"	"12.00"	"2013/10/10"	"1234"	"1"	"36.00"	"约3kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"cb514ec1073540f5856243fa61e59fee"	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000079/xq/5.jpg"" />"	"12"	"2013/10/10"	"7.00"	"1"	"b0a185fa2f15475c8d04c3c7612810bc"
"acb65f507f2046eda8dc6a13c3b8a6ec"	"泰国进口龙眼桂圆4斤"	"12.00"	"2013/10/16"	"1234"	"1"	"76.00"	"2kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	""	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/5.jpg"" />"	"234"	"2013/10/16"	"7.00"	"1"	"67b62da848c34067b15372fb25a1432d"
"b642f7cedb5c4b0c87afdfdd514f7821"	"极品铁棍山药"	"12.00"	"2013/10/10"	"123"	"1"	"88.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f53f2523d0704bc594e4d9a2d72ce27e"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000034/xq/1.jpg"" />"	"12"	"2013/10/10"	"9.00"	"1"	"f8dc18f28a024b5386803a9a3b2318c3"
"b6b1382161bc4b639237a94a711707ef"	"蔬菜什锦礼盒"	"12.00"	"2013/10/15"	"1234"	"1"	"108.00"	"5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"00f82c7d029047cd9b17acc69f89a451"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000030/xq/1.jpg"" />"	"123"	"2013/10/15"	"7.00"	"1"	"88a74778c35f4068b37bf037d11dc70e"
"c21e104523ee4f6a94f983a24c0aa468"	"泰国进口龙眼桂圆4斤"	"12.00"	"2013/10/16"	"1234"	"1"	"76.00"	"2kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	""	"<img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G320000072/xq/5.jpg"" />"	"234"	"2013/10/16"	"7.00"	"1"	"0fff7dc37b1b42168c3753ac43ee2977"
"c580f90e6d2a490a8d2313f7428f6082"	"黄秋葵"	"12.00"	"2013/10/1"	"1345"	"1"	"123.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"b5f5139ee7ff448a86b528ee9555d42f"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000033/xq/1.jpg"" />"	"12"	"2013/10/1"	"8.00"	"1"	"f8dc18f28a024b5386803a9a3b2318c3"
"c678d5fd93cd462fb1f1e94142c00f73"	"极品铁棍山药"	"12.00"	"2013/10/10"	"123"	"1"	"88.00"	"2.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"f53f2523d0704bc594e4d9a2d72ce27e"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000034/xq/1.jpg"" />"	"12"	"2013/10/10"	"9.00"	"1"	"67b62da848c34067b15372fb25a1432d"
"cd5751ac6b7f42d9804b4e06bba7de04"	"蔬菜经典套餐A"	"12.00"	"2013/10/12"	"1234"	"1"	"68.00"	"3.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"3d4d788e63f94acbbddd92232cdbf03d"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000026/xq/1.jpg"" />"	"123"	"2013/10/12"	"6.00"	"1"	"f8dc18f28a024b5386803a9a3b2318c3"
"cd5b306f2af74ff6add96394c31ecf43"	"青海黑金刚紫土豆"	"12.00"	"2013/10/15"	"1234"	"1"	"78.00"	"3.0kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"fed8027f30dd4cb3a89d1f5cb6469f19"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/1.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/2.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/3.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/4.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/5.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/6.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/7.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/8.jpg"" /><span style=""font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);"">&nbsp;</span><br style=""margin: 0px; padding: 0px; font-family: Simsun; font-size: 12px; background-color: rgb(255, 255, 255);""><img src=""http://mall.grcbank.com/TopMall/goods/G310000001/xq/9.jpg"" />"	"124"	"2013/10/15"	"5.00"	"1"	"67b62da848c34067b15372fb25a1432d"
"d08cdb1b242442118541559278c3828f"	"蔬菜经典套餐A"	"12.00"	"2013/10/12"	"1234"	"1"	"68.00"	"3.5kg/箱"	"ae8daace903c4c8fb45ec44b39a62b5c"	""	"3d4d788e63f94acbbddd92232cdbf03d"	"<img src=""http://mall.grcbank.com/TopMall/goods/G310000026/xq/1.jpg"" />"	"123"	"2013/10/12"	"6.00"	"1"	"415e960958374d29ae8a50aa127da557"
